Input Type,n,Trial,Algorithm,Time,Comparisons,Swaps/Data Movements,Recursive Calls,Max Recursion Depth,Peak Memory Bytes,Constant c
reverse_sorted,900,2,Quick Sort,3.0562261000741273,404550,450,1799,900,69752,0.0003460243011021338
reverse_sorted,900,3,Heap Sort,0.044831100036390126,14182,7414,7864,10,7988,5.075753412797399e-06
reverse_sorted,900,3,Merge Sort,0.02723790006712079,4572,8876,1799,11,24304,3.0838606260141013e-06
reverse_sorted,900,3,Quick Sort,3.0570879000006244,404550,450,1799,900,218912,0.00034612187363357994
reverse_sorted,900,4,Heap Sort,0.049950000015087426,14182,7414,7864,10,7988,5.6553125584697364e-06
reverse_sorted,900,4,Merge Sort,0.025377499987371266,4572,8876,1799,11,24304,2.873227113869804e-06
reverse_sorted,900,4,Quick Sort,3.45765539992135,404550,450,1799,900,69752,0.00039147391391650805
reverse_sorted,900,5,Heap Sort,0.047619600081816316,14182,7414,7864,10,7988,5.391465911724904e-06
reverse_sorted,900,5,Merge Sort,0.02477720007300377,4572,8876,1799,11,24304,2.805261475360387e-06
reverse_sorted,900,5,Quick Sort,3.031214199960232,404550,450,1799,900,69752,0.00034319246701239244
reverse_sorted,900,6,Heap Sort,0.043416099972091615,14182,7414,7864,10,7988,4.9155478546102965e-06
reverse_sorted,900,6,Merge Sort,0.02817150007467717,4572,8876,1799,11,24304,3.18956232462724e-06
reverse_sorted,900,6,Quick Sort,3.316666999948211,404550,450,1799,900,218912,0.0003755112819099853
reverse_sorted,900,7,Heap Sort,0.04095900000538677,14182,7414,7864,10,7988,4.637356297154355e-06
reverse_sorted,900,7,Merge Sort,0.027416300028562546,4572,8876,1799,11,24304,3.1040589752046385e-06
reverse_sorted,900,7,Quick Sort,2.8281058000866324,404550,450,1799,900,69752,0.00032019664150310495
reverse_sorted,900,8,Heap Sort,0.048739799996837974,14182,7414,7864,10,7988,5.5182943530763595e-06
reverse_sorted,900,8,Merge Sort,0.027734499890357256,4572,8876,1799,11,24304,3.1400853951038863e-06
reverse_sorted,900,8,Quick Sort,3.016376900020987,404550,450,1799,900,69752,0.00034151259576805114
reverse_sorted,900,9,Heap Sort,0.044388000038452446,14182,7414,7864,10,7988,5.025585865605448e-06
reverse_sorted,900,9,Merge Sort,0.026978799956850708,4572,8876,1799,11,24304,3.0545254486954087e-06
reverse_sorted,900,9,Quick Sort,3.2235376000171527,404550,450,1799,900,219072,0.0003649672205519516
reverse_sorted,900,10,Heap Sort,0.048250599997118115,14182,7414,7864,10,7988,5.462907388087702e-06
reverse_sorted,900,10,Merge Sort,0.026282700011506677,4572,8876,1799,11,24304,2.9757133813948058e-06
reverse_sorted,900,10,Quick Sort,3.306269200053066,404550,450,1799,900,69752,0.00037433404851039154
reverse_sorted,1000,1,Heap Sort,0.04740189993754029,15965,8316,8816,10,8788,4.756464577554075e-06
reverse_sorted,1000,1,Merge Sort,0.02896089991554618,5044,9976,1999,11,27152,2.9060331920006195e-06
reverse_sorted,1000,1,Quick Sort,3.900768500054255,499500,500,1999,1000,228327,0.0003914161082191756
reverse_sorted,1000,2,Heap Sort,0.05897789995651692,15965,8316,8816,10,8788,5.918038989393668e-06
reverse_sorted,1000,2,Merge Sort,0.028229600051417947,5044,9976,1999,11,27152,2.832652127024756e-06
reverse_sorted,1000,2,Quick Sort,4.029284600052051,499500,500,1999,1000,80152,0.00040431184189420504
reverse_sorted,1000,3,Heap Sort,0.04780400008894503,15965,8316,8816,10,8788,4.796812646498693e-06
reverse_sorted,1000,3,Merge Sort,0.03217619995120913,5044,9976,1999,11,27152,3.228667110598625e-06
reverse_sorted,1000,3,Quick Sort,3.9056653999723494,499500,500,1999,1000,80152,0.0003919074794728792
reverse_sorted,1000,4,Heap Sort,0.05108170001767576,15965,8316,8816,10,8788,5.125707978276573e-06
reverse_sorted,1000,4,Merge Sort,0.02719930000603199,5044,9976,1999,11,27152,2.7292683876263775e-06
reverse_sorted,1000,4,Quick Sort,4.222170700086281,499500,500,1999,1000,229312,0.00042366667584652046
reverse_sorted,1000,5,Heap Sort,0.047091999906115234,15965,8316,8816,10,8788,4.7253681758486906e-06
reverse_sorted,1000,5,Merge Sort,0.03039079997688532,5044,9976,1999,11,27152,3.0495141284222355e-06
reverse_sorted,1000,5,Quick Sort,4.316354499896988,499500,500,1999,1000,80152,0.0004331173921293987
reverse_sorted,1000,6,Heap Sort,0.05366840003989637,15965,8316,8816,10,8788,5.385266077100937e-06
reverse_sorted,1000,6,Merge Sort,0.028239900013431907,5044,9976,1999,11,27152,2.833685659531556e-06
reverse_sorted,1000,6,Quick Sort,4.164709799923003,499500,500,1999,1000,229312,0.0004179008576708538
reverse_sorted,1000,7,Heap Sort,0.05428149993531406,15965,8316,8816,10,8788,5.4467865633873284e-06
reverse_sorted,1000,7,Merge Sort,0.028408799902535975,5044,9976,1999,11,27152,2.850633637159771e-06
reverse_sorted,1000,7,Quick Sort,4.239558400004171,499500,500,1999,1000,80152,0.0004254114155901502
reverse_sorted,1000,8,Heap Sort,0.05661490000784397,15965,8316,8816,10,8788,5.680927701292666e-06
reverse_sorted,1000,8,Merge Sort,0.037002200027927756,5044,9976,1999,11,27152,3.7129240379882853e-06
reverse_sorted,1000,8,Quick Sort,4.325758699909784,499500,500,1999,1000,229472,0.0004340610408924237
reverse_sorted,1000,9,Heap Sort,0.0537692999932915,15965,8316,8816,10,8788,5.3953907146119475e-06
reverse_sorted,1000,9,Merge Sort,0.034449499915353954,5044,9976,1999,11,27152,3.4567776033817733e-06
reverse_sorted,1000,9,Quick Sort,4.23808519996237,499500,500,1999,1000,80152,0.00042526358978941836
reverse_sorted,1000,10,Heap Sort,0.04604329995345324,15965,8316,8816,10,8788,4.6201381284478046e-06
reverse_sorted,1000,10,Merge Sort,0.03178309998475015,5044,9976,1999,11,27152,3.1892221501990726e-06
reverse_sorted,1000,10,Quick Sort,4.3644449999555945,499500,500,1999,1000,229312,0.00043794295313743896
nearly_sorted,100,1,Heap Sort,0.003604399971663952,1070,626,676,7,1200,5.425162539206268e-06
nearly_sorted,100,1,Merge Sort,0.001701400033198297,485,672,199,8,4152,2.5608622230819045e-06
nearly_sorted,100,1,Quick Sort,0.0014430000446736813,1362,78,173,31,1544,2.1719314859562147e-06
nearly_sorted,100,2,Heap Sort,0.0025372999953106046,1073,622,672,7,1200,3.8190170329328545e-06
nearly_sorted,100,2,Merge Sort,0.001609400031156838,436,672,199,8,4104,2.422388422003771e-06
nearly_sorted,100,2,Quick Sort,0.0019652999471873045,1566,96,165,32,1496,2.958071172901084e-06
nearly_sorted,100,3,Heap Sort,0.004280199995264411,1082,632,682,7,1216,6.442342930077091e-06
nearly_sorted,100,3,Merge Sort,0.0015770000172778964,447,672,199,8,4152,2.3736215418163175e-06
nearly_sorted,100,3,Quick Sort,0.004013399942778051,1487,110,171,29,1544,6.040768836861496e-06
nearly_sorted,100,4,Heap Sort,0.0029726000502705574,1075,622,672,7,1352,4.4742089012184814e-06
nearly_sorted,100,4,Merge Sort,0.0016129000578075647,460,672,199,8,4152,2.4276564870412313e-06
nearly_sorted,100,4,Quick Sort,0.0010731000220403075,932,134,159,24,1544,1.6151764749090597e-06
nearly_sorted,100,5,Heap Sort,0.00303869997151196,1078,628,678,7,1352,4.573699196241926e-06
nearly_sorted,100,5,Merge Sort,0.0034549999982118607,448,672,199,8,4152,5.200293172403858e-06
nearly_sorted,100,5,Quick Sort,0.0024505999172106385,1758,148,149,33,1544,3.688520412260356e-06
nearly_sorted,100,6,Heap Sort,0.002309100003913045,1077,626,676,7,1352,3.4755418208282145e-06
nearly_sorted,100,6,Merge Sort,0.0022687000455334783,467,672,199,8,4152,3.4147338243490847e-06
nearly_sorted,100,6,Quick Sort,0.0019507999531924725,1715,118,153,31,1544,2.9362465072541236e-06
nearly_sorted,100,7,Heap Sort,0.0028095999732613564,1083,635,685,7,1352,4.2288693388419395e-06
nearly_sorted,100,7,Merge Sort,0.0022215000353753567,445,672,199,8,4152,3.343690730082889e-06
nearly_sorted,100,7,Quick Sort,0.0021640999475494027,1785,69,163,38,1544,3.2572949891360933e-06
nearly_sorted,100,8,Heap Sort,0.0027436999371275306,1065,622,672,7,1352,4.1296799008838306e-06
nearly_sorted,100,8,Merge Sort,0.0016337999841198325,467,672,199,8,4152,2.459114010677029e-06
nearly_sorted,100,8,Quick Sort,0.0020210000220686197,1732,142,139,36,1544,3.041908139401113e-06
nearly_sorted,100,9,Heap Sort,0.002563999965786934,1080,628,678,7,1352,3.859204492916444e-06
nearly_sorted,100,9,Merge Sort,0.0016553000314161181,445,672,199,8,4152,2.4914748063989102e-06
nearly_sorted,100,9,Quick Sort,0.002484799944795668,2259,112,169,42,1544,3.7399965830385038e-06
nearly_sorted,100,10,Heap Sort,0.003047600039280951,1078,634,684,7,1352,4.587095133051469e-06
nearly_sorted,100,10,Merge Sort,0.0014130000490695238,465,672,199,8,4152,2.12677699322302e-06
nearly_sorted,100,10,Quick Sort,0.0011113000800833106,1048,178,121,25,1544,1.6726732914443049e-06
nearly_sorted,200,1,Heap Sort,0.01051909988746047,2563,1466,1566,8,2200,6.8807547043676685e-06
nearly_sorted,200,1,Merge Sort,0.0041745000053197145,1143,1544,399,9,6760,2.7306243744512046e-06
nearly_sorted,200,1,Quick Sort,0.004190500010736287,2735,324,321,33,2328,2.741090299646118e-06
nearly_sorted,200,2,Heap Sort,0.008010499994270504,2563,1467,1567,8,2064,5.239829083248742e-06
nearly_sorted,200,2,Merge Sort,0.00541530002374202,1105,1544,399,9,6368,3.542256610600635e-06
nearly_sorted,200,2,Quick Sort,0.007867999956943095,5653,461,321,67,2360,5.146616944120567e-06
nearly_sorted,200,3,Heap Sort,0.012833300046622753,2556,1454,1554,8,2064,8.394519551394758e-06
nearly_sorted,200,3,Merge Sort,0.0041467000264674425,1082,1544,399,9,6760,2.7124398494143123e-06
nearly_sorted,200,3,Quick Sort,0.0033907999750226736,2974,336,291,34,2408,2.2179904297248464e-06
nearly_sorted,200,4,Heap Sort,0.007018700009211898,2560,1457,1557,8,2200,4.591072774629705e-06
nearly_sorted,200,4,Merge Sort,0.0047426000237464905,1139,1544,399,9,6760,3.102230017154641e-06
nearly_sorted,200,4,Quick Sort,0.0045430000172927976,2910,403,319,42,2408,2.971667640326634e-06
nearly_sorted,200,5,Heap Sort,0.01173440006095916,2559,1452,1552,8,2200,7.675706979323083e-06
nearly_sorted,200,5,Merge Sort,0.004254699917510152,1081,1544,399,9,6760,2.783084749292977e-06
nearly_sorted,200,5,Quick Sort,0.004628599970601499,4064,376,305,38,2408,3.027660290622181e-06
nearly_sorted,200,6,Heap Sort,0.007993699982762337,2538,1446,1546,8,2200,5.228839857986603e-06
nearly_sorted,200,6,Merge Sort,0.005132699967361987,1154,1544,399,9,6760,3.3574022325459626e-06
nearly_sorted,200,6,Quick Sort,0.005455499980598688,2373,344,321,28,2408,3.568552210529925e-06
nearly_sorted,200,7,Heap Sort,0.01054030004888773,2557,1456,1556,8,2200,6.894622156149152e-06
nearly_sorted,200,7,Merge Sort,0.006925900001078844,1141,1544,399,9,6760,4.530370423729126e-06
nearly_sorted,200,7,Quick Sort,0.004093300085514784,3564,448,297,37,2408,2.6775098745253995e-06
nearly_sorted,200,8,Heap Sort,0.0065212000627070665,2544,1450,1550,8,2200,4.265648058260536e-06
nearly_sorted,200,8,Merge Sort,0.005332099972292781,1155,1544,399,9,6760,3.4878337843571633e-06
nearly_sorted,200,8,Quick Sort,0.0031349998898804188,2454,480,287,25,2408,2.0506664516230335e-06
nearly_sorted,200,9,Heap Sort,0.008026900002732873,2559,1462,1562,8,2200,5.250556658477269e-06
nearly_sorted,200,9,Merge Sort,0.006326199974864721,1127,1544,399,9,6760,4.138094580669475e-06
nearly_sorted,200,9,Quick Sort,0.0033792000031098723,3215,330,301,30,2408,2.2104026548996745e-06
nearly_sorted,200,10,Heap Sort,0.008687600027769804,2559,1454,1554,8,2200,5.6827338270644785e-06
nearly_sorted,200,10,Merge Sort,0.004796499968506396,1101,1544,399,9,6760,3.1374870545855703e-06
nearly_sorted,200,10,Quick Sort,0.004718500073067844,3505,252,313,38,2376,3.0864657549286684e-06
nearly_sorted,300,1,Heap Sort,0.014288899954408407,4176,2358,2508,9,2988,5.78815359848747e-06
nearly_sorted,300,1,Merge Sort,0.00712199998088181,1822,2488,599,10,9440,2.8849827452987776e-06
nearly_sorted,300,1,Quick Sort,0.00943070009816438,5566,536,471,43,5592,3.820191959046177e-06
nearly_sorted,300,2,Heap Sort,0.027231500018388033,4193,2362,2512,9,2988,1.1030947471573233e-05
nearly_sorted,300,2,Merge Sort,0.007376499939709902,1830,2488,599,10,9440,2.9880756955752792e-06
nearly_sorted,300,2,Quick Sort,0.011373599991202354,6546,634,455,40,5080,4.6072226642278686e-06
nearly_sorted,300,3,Heap Sort,0.014305899967439473,4171,2351,2501,9,3124,5.795039970910404e-06
nearly_sorted,300,3,Merge Sort,0.006878599990159273,1802,2488,599,10,9440,2.786386174767271e-06
nearly_sorted,300,3,Quick Sort,0.010263600037433207,6321,603,457,52,5496,4.157583416474046e-06
nearly_sorted,300,4,Heap Sort,0.012124700006097555,4175,2358,2508,9,3124,4.91147857391379e-06
nearly_sorted,300,4,Merge Sort,0.009921299992129207,1769,2488,599,10,9440,4.018924370269617e-06
nearly_sorted,300,4,Quick Sort,0.013748900033533573,9137,502,461,48,5320,5.569410203602806e-06
nearly_sorted,300,5,Heap Sort,0.01573040010407567,4197,2374,2524,9,3124,6.372077084909714e-06
nearly_sorted,300,5,Merge Sort,0.01382759993430227,1867,2488,599,10,9440,5.601289992480074e-06
nearly_sorted,300,5,Quick Sort,0.014393799938261509,6393,700,471,54,5240,5.830646528031237e-06
nearly_sorted,300,6,Heap Sort,0.011773600010201335,4192,2352,2502,9,3124,4.769254840025257e-06
nearly_sorted,300,6,Merge Sort,0.0075110000325366855,1855,2488,599,10,9440,3.0425590497016447e-06
nearly_sorted,300,6,Quick Sort,0.01314619998447597,5175,568,469,46,5704,5.3252682144439365e-06
nearly_sorted,300,7,Heap Sort,0.012781199999153614,4156,2348,2498,9,3124,5.177413866997151e-06
nearly_sorted,300,7,Merge Sort,0.006717400043271482,1900,2488,599,10,9440,2.7210872325371734e-06
nearly_sorted,300,7,Quick Sort,0.01303670008201152,8267,576,433,42,5144,5.280911947935955e-06
nearly_sorted,300,8,Heap Sort,0.017171500017866492,4197,2375,2525,9,3124,6.955838443614928e-06
nearly_sorted,300,8,Merge Sort,0.009613699978217483,1801,2488,599,10,9440,3.894321627364371e-06
nearly_sorted,300,8,Quick Sort,0.013372400077059865,9027,535,469,52,5704,5.41689744300913e-06
nearly_sorted,300,9,Heap Sort,0.011775700026191771,4187,2356,2506,9,3124,4.770105515385201e-06
nearly_sorted,300,9,Merge Sort,0.006954499986022711,1897,2488,599,10,9440,2.817131776988847e-06
nearly_sorted,300,9,Quick Sort,0.006973800016567111,4856,714,455,34,4248,2.824949841472672e-06
nearly_sorted,300,10,Heap Sort,0.013435299973934889,4185,2361,2511,9,3124,5.442376959669147e-06
nearly_sorted,300,10,Merge Sort,0.007887499989010394,1844,2488,599,10,9440,3.1950718102953203e-06
nearly_sorted,300,10,Quick Sort,0.008633599965833127,5228,611,441,36,5400,3.4973023024575647e-06
nearly_sorted,400,1,Heap Sort,0.019396499963477254,5946,3326,3526,9,3924,5.609909378878376e-06
nearly_sorted,400,1,Merge Sort,0.008940600091591477,2661,3488,799,10,11672,2.585825092210519e-06
nearly_sorted,400,1,Quick Sort,0.012898099957965314,6664,820,635,33,5880,3.730424151787474e-06
nearly_sorted,400,2,Heap Sort,0.02071119996253401,5932,3330,3530,9,3812,5.9901505496569875e-06
nearly_sorted,400,2,Merge Sort,0.009063699981197715,2538,3488,799,10,11624,2.6214283828320873e-06
nearly_sorted,400,2,Quick Sort,0.014404999907128513,5468,986,625,31,153263,4.166253923847365e-06
nearly_sorted,400,3,Heap Sort,0.01753179996740073,5943,3324,3524,9,3924,5.070595687414381e-06
nearly_sorted,400,3,Merge Sort,0.012050600023940206,2602,3488,799,10,11672,3.4853078763027945e-06
nearly_sorted,400,3,Quick Sort,0.02331439999397844,12040,998,631,59,6776,6.743055264373289e-06
nearly_sorted,400,4,Heap Sort,0.017747799982316792,5922,3308,3508,9,3924,5.1330678092815805e-06
nearly_sorted,400,4,Merge Sort,0.00967629998922348,2619,3488,799,10,11672,2.798606251880407e-06
nearly_sorted,400,4,Quick Sort,0.016926800017245114,6437,950,613,51,7160,4.895615928128444e-06
nearly_sorted,400,5,Heap Sort,0.024740300024859607,5921,3326,3526,9,3924,7.155458015985451e-06
nearly_sorted,400,5,Merge Sort,0.009436000022105873,2679,3488,799,10,11672,2.7291060306128808e-06
nearly_sorted,400,5,Quick Sort,0.013762200018391013,7008,948,623,33,5624,3.980341561753146e-06
nearly_sorted,400,6,Heap Sort,0.018650699988938868,5929,3316,3516,9,3924,5.394207047024269e-06
nearly_sorted,400,6,Merge Sort,0.009604700026102364,2682,3488,799,10,11672,2.7778979124688215e-06
nearly_sorted,400,6,Quick Sort,0.012067400035448372,6055,1098,627,32,5432,3.4901668221075734e-06
nearly_sorted,400,7,Heap Sort,0.018935499945655465,5917,3312,3512,9,3924,5.476577678390598e-06
nearly_sorted,400,7,Merge Sort,0.01226490002591163,2722,3488,799,10,11672,3.547288315723146e-06
nearly_sorted,400,7,Quick Sort,0.009354999987408519,4714,992,623,28,5304,2.7056789764951905e-06
nearly_sorted,400,8,Heap Sort,0.01849339995533228,5922,3314,3514,9,3924,5.3487122961419405e-06
nearly_sorted,400,8,Merge Sort,0.009353700093925,2607,3488,799,10,11672,2.7053030177057974e-06
nearly_sorted,400,8,Quick Sort,0.012665100046433508,5839,932,609,41,6424,3.66303527279171e-06
nearly_sorted,400,9,Heap Sort,0.021011400036513805,5942,3321,3521,9,3924,6.076975245541829e-06
nearly_sorted,400,9,Merge Sort,0.010219800053164363,2544,3488,799,10,11672,2.9557988439389774e-06
nearly_sorted,400,9,Quick Sort,0.016093899961560965,7906,1107,609,42,5624,4.654722269847366e-06
nearly_sorted,400,10,Heap Sort,0.01831110008060932,5919,3312,3512,9,3924,5.295987022051133e-06
nearly_sorted,400,10,Merge Sort,0.014281500014476478,2628,3488,799,10,11672,4.1305349432383025e-06
nearly_sorted,400,10,Quick Sort,0.021378500037826598,8060,964,625,43,155872,6.183148923485202e-06
nearly_sorted,500,1,Heap Sort,0.02992819994688034,7665,4276,4526,9,4588,6.676091905998451e-06
nearly_sorted,500,1,Merge Sort,0.013249499956145883,3440,4488,999,10,14272,2.9555696491185978e-06
nearly_sorted,500,1,Quick Sort,0.0219972999766469,11114,1394,789,41,7000,4.906943838539153e-06
nearly_sorted,500,2,Heap Sort,0.02344319992698729,7671,4280,4530,9,152779,5.229481143572003e-06
nearly_sorted,500,2,Merge Sort,0.011752299964427948,3537,4488,999,10,14272,2.6215888295534387e-06
nearly_sorted,500,2,Quick Sort,0.014587399899028242,7737,1630,737,36,6424,3.254015362377866e-06
nearly_sorted,500,3,Heap Sort,0.025993600022047758,7661,4280,4530,9,4724,5.798399603817243e-06
nearly_sorted,500,3,Merge Sort,0.013609400019049644,3434,4488,999,10,14272,3.0358526564890627e-06
nearly_sorted,500,3,Quick Sort,0.03128160000778735,12050,1060,793,57,8216,6.977995234906841e-06
nearly_sorted,500,4,Heap Sort,0.03038190002553165,7689,4284,4534,9,4724,6.777298909032745e-06
nearly_sorted,500,4,Merge Sort,0.013927699998021126,3533,4488,999,10,14272,3.106855921538837e-06
nearly_sorted,500,4,Quick Sort,0.017884799977764487,9441,1112,785,45,7192,3.9895673172419065e-06
nearly_sorted,500,5,Heap Sort,0.030897900112904608,7681,4298,4548,9,4724,6.89240319238154e-06
nearly_sorted,500,5,Merge Sort,0.013250300078652799,3459,4488,999,10,14272,2.955748132669286e-06
nearly_sorted,500,5,Quick Sort,0.023276899941265583,7373,1152,795,37,7064,5.1923845593933715e-06
nearly_sorted,500,6,Heap Sort,0.0250763000221923,7678,4274,4524,9,4724,5.5937772371103625e-06
nearly_sorted,500,6,Merge Sort,0.01387949998024851,3435,4488,999,10,14272,3.096103930136351e-06
nearly_sorted,500,6,Quick Sort,0.01732699992135167,8225,1668,733,35,7000,3.865138703145747e-06
nearly_sorted,500,7,Heap Sort,0.02336510003078729,7671,4275,4525,9,4724,5.212059377952767e-06
nearly_sorted,500,7,Merge Sort,0.012862900039181113,3484,4488,999,10,14272,2.8693306978589444e-06
nearly_sorted,500,7,Quick Sort,0.027730800095014274,13009,1739,757,61,7256,6.1859173084174695e-06
nearly_sorted,500,8,Heap Sort,0.02401539997663349,7680,4290,4540,9,4724,5.357121968173386e-06
nearly_sorted,500,8,Merge Sort,0.013199000037275255,3484,4488,999,10,14272,2.944304618136976e-06
nearly_sorted,500,8,Quick Sort,0.023927500005811453,10376,1698,797,36,6680,5.337514097175997e-06
nearly_sorted,500,9,Heap Sort,0.02364029991440475,7685,4278,4528,9,4724,5.273448292715807e-06
nearly_sorted,500,9,Merge Sort,0.013233300065621734,3518,4488,999,10,14272,2.9519559350229192e-06
nearly_sorted,500,9,Quick Sort,0.021457800059579313,7405,1480,783,34,6424,4.78659744162873e-06
nearly_sorted,500,10,Heap Sort,0.023180300020612776,7646,4270,4520,9,4724,5.170835988161725e-06
nearly_sorted,500,10,Merge Sort,0.015000600018538535,3443,4488,999,10,14272,3.3461880282353668e-06
nearly_sorted,500,10,Quick Sort,0.033090900047682226,14987,1178,753,61,8408,7.381596299230925e-06
nearly_sorted,600,1,Heap Sort,0.034409599960781634,9614,5342,5642,10,5452,6.214157541856303e-06
nearly_sorted,600,1,Merge Sort,0.021963800070807338,4371,5576,1199,11,17136,3.96652428430996e-06
nearly_sorted,600,1,Quick Sort,0.028761600027792156,11416,1658,963,43,11550,5.194164242893428e-06
nearly_sorted,600,2,Heap Sort,0.03780900000128895,9582,5324,5624,10,152963,6.828067829205813e-06
nearly_sorted,600,2,Merge Sort,0.025268999976105988,4354,5576,1199,11,17136,4.56342261914279e-06
nearly_sorted,600,2,Quick Sort,0.02967349998652935,13453,1790,947,43,7928,5.3588476455619794e-06
nearly_sorted,600,3,Heap Sort,0.03828139998950064,9602,5334,5634,10,5588,6.913380298774315e-06
nearly_sorted,600,3,Merge Sort,0.017367899999953806,4363,5576,1199,11,17136,3.136533609630125e-06
nearly_sorted,600,3,Quick Sort,0.05455390003044158,24369,1562,855,89,9912,9.852091558699499e-06
nearly_sorted,600,4,Heap Sort,0.033520700060762465,9596,5318,5618,10,5588,6.053627805272467e-06
nearly_sorted,600,4,Merge Sort,0.019439199939370155,4270,5576,1199,11,17136,3.510597363775502e-06
nearly_sorted,600,4,Quick Sort,0.02588629990350455,11375,1470,931,41,8184,4.674903107256665e-06
nearly_sorted,600,5,Heap Sort,0.03332839999347925,9607,5334,5634,10,5588,6.018899621429311e-06
nearly_sorted,600,5,Merge Sort,0.01671389990951866,4306,5576,1199,11,17136,3.0184253026755455e-06
nearly_sorted,600,5,Quick Sort,0.03062029997818172,10560,2092,961,36,7672,5.52983377488234e-06
nearly_sorted,600,6,Heap Sort,0.03150219994131476,9620,5326,5626,10,5588,5.689099366848305e-06
nearly_sorted,600,6,Merge Sort,0.016943099908530712,4392,5576,1199,11,17136,3.059817382329989e-06
nearly_sorted,600,6,Quick Sort,0.029453899944201112,13847,2244,941,42,8056,5.319189257763769e-06
nearly_sorted,600,7,Heap Sort,0.02986609993968159,9597,5328,5628,10,5588,5.393629986908763e-06
nearly_sorted,600,7,Merge Sort,0.017790699959732592,4264,5576,1199,11,17136,3.2128886257230293e-06
nearly_sorted,600,7,Quick Sort,0.026362900040112436,10812,1358,913,63,9464,4.76097409723409e-06
nearly_sorted,600,8,Heap Sort,0.035083499969914556,9589,5330,5630,10,5588,6.335859649087521e-06
nearly_sorted,600,8,Merge Sort,0.018729800009168684,4310,5576,1199,11,17136,3.382484193861345e-06
nearly_sorted,600,8,Quick Sort,0.026027899933978915,11735,1270,931,47,8440,4.700475183023377e-06
nearly_sorted,600,9,Heap Sort,0.030236100079491735,9582,5328,5628,10,5588,5.4604496872804515e-06
nearly_sorted,600,9,Merge Sort,0.01757939998060465,4326,5576,1199,11,17136,3.1747291771857447e-06
nearly_sorted,600,9,Quick Sort,0.01878110005054623,8076,1936,931,35,7032,3.391748658992795e-06
nearly_sorted,600,10,Heap Sort,0.03236860001925379,9612,5346,5646,10,5588,5.8455657769410146e-06
nearly_sorted,600,10,Merge Sort,0.024019199889153242,4216,5576,1199,11,17136,4.337716576497659e-06
nearly_sorted,600,10,Quick Sort,0.025681499973870814,10968,1922,915,52,8888,4.637917526815287e-06
nearly_sorted,700,1,Heap Sort,0.04179479996673763,11533,6390,6740,10,6252,6.317376301180089e-06
nearly_sorted,700,1,Merge Sort,0.022296200040727854,5189,6676,1399,11,19344,3.370119867920479e-06
nearly_sorted,700,1,Quick Sort,0.05083510000258684,20608,1926,1067,48,159480,7.683837613292673e-06
nearly_sorted,700,2,Heap Sort,0.04310839995741844,11538,6380,6730,10,6388,6.515929840303657e-06
nearly_sorted,700,2,Merge Sort,0.02554409997537732,5024,6676,1399,11,19344,3.8610471146614205e-06
nearly_sorted,700,2,Quick Sort,0.0357495000353083,16277,2102,1109,78,11352,5.403615868046515e-06
nearly_sorted,700,3,Heap Sort,0.041465000016614795,11538,6374,6724,10,6388,6.267526310494776e-06
nearly_sorted,700,3,Merge Sort,0.019857800099998713,5142,6676,1399,11,19344,3.0015503327002913e-06
nearly_sorted,700,3,Quick Sort,0.038749300059862435,16243,2092,1105,43,8536,5.857042265552419e-06
nearly_sorted,700,4,Heap Sort,0.04021829995326698,11553,6410,6760,10,6388,6.079084843107895e-06
nearly_sorted,700,4,Merge Sort,0.02422989998012781,5185,6676,1399,11,19344,3.6624028835224366e-06
nearly_sorted,700,4,Quick Sort,0.049823999986983836,15341,2638,1095,47,9368,7.531007613345868e-06
nearly_sorted,700,5,Heap Sort,0.03849349997472018,11551,6394,6744,10,6388,5.818377517856447e-06
nearly_sorted,700,5,Merge Sort,0.023084000102244318,5265,6676,1399,11,19344,3.4891975867432307e-06
nearly_sorted,700,5,Quick Sort,0.04473510000389069,15825,2450,1117,46,8856,6.761809144209666e-06
nearly_sorted,700,6,Heap Sort,0.03735999995842576,11543,6396,6746,10,6388,5.6470464875363e-06
nearly_sorted,700,6,Merge Sort,0.021913400036282837,4982,6676,1399,11,19344,3.3122588019960777e-06
nearly_sorted,700,6,Quick Sort,0.042161300079897046,14864,2132,1087,80,11480,6.372773602545229e-06
nearly_sorted,700,7,Heap Sort,0.04630629997700453,11541,6390,6740,10,6388,6.999299489479021e-06
nearly_sorted,700,7,Merge Sort,0.02455460000783205,5199,6676,1399,11,19344,3.7114820096731483e-06
nearly_sorted,700,7,Quick Sort,0.03838529996573925,16995,1948,1063,47,9368,5.802022847584844e-06
nearly_sorted,700,8,Heap Sort,0.0400742000201717,11549,6401,6751,10,6388,6.057303820036551e-06
nearly_sorted,700,8,Merge Sort,0.020710900076664984,5150,6676,1399,11,19344,3.1304982778852883e-06
nearly_sorted,700,8,Quick Sort,0.03462489997036755,13382,2531,1107,37,8728,5.233630085025268e-06
nearly_sorted,700,9,Heap Sort,0.04453700000885874,11544,6414,6764,10,6388,6.7318658925402065e-06
nearly_sorted,700,9,Merge Sort,0.02214829996228218,5307,6676,1399,11,19344,3.3477644444884023e-06
nearly_sorted,700,9,Quick Sort,0.038891199976205826,13938,1932,1091,35,8344,5.878490751233905e-06
nearly_sorted,700,10,Heap Sort,0.04140809993259609,11522,6378,6728,10,6388,6.258925737155485e-06
nearly_sorted,700,10,Merge Sort,0.02034399996045977,5100,6676,1399,11,19344,3.0750405151765372e-06
